id,filename,stimulus_type,included,draft,training,participant_id,satisfaction,sound_label,sound_label_id,sound_recording,sound_recording_id,audio_concept_subset,participants_sound_recording_description,participants_sound_recording_description_confidence,description_match
5696758453633024,firecrackers - 5696758453633024.wav,sound recording,False,True,True,5228911961047040,,firecrackers,,firecrackers_sounding.wav,6138247537229824,everyday sounds,,,
5345946061766656,accordian - 5345946061766656.wav,sound label,False,True,False,5422996969750528,,accordian,6199887834120192,,,everyday sounds,,,
5282259481395200,accordian - 5282259481395200.wav,sound label,False,True,False,5422996969750528,,accordian,6199887834120192,,,everyday sounds,,,
6467704814829568,air machine - 6467704814829568.wav,sound label,True,False,False,5422996969750528,Mostly satisfied,air machine,6059150345764864,,,commercial synthesizers,,Confident,
4766537793667072,frying food - 4766537793667072.wav,sound label,True,False,False,5422996969750528,Somewhat satisfied,frying food,4762965186183168,,,everyday sounds,,Neutral,
4728827980808192,accordian - 4728827980808192.wav,sound label,True,False,False,5422996969750528,Mostly satisfied,accordian,6199887834120192,,,everyday sounds,,Neutral,
6558415329427456,sandpaper - 6558415329427456.wav,sound label,True,False,False,5422996969750528,Completely satisfied,sandpaper,5027429408047104,,,everyday sounds,,Very confident,
5661601461960704,breathing cyborg - 5661601461960704.wav,sound recording,False,True,False,5372838999490560,,breathing cyborg,,breathing_cyborg.wav,6073038927822848,commercial synthesizers,,,
5118511437316096,breathing cyborg - 5118511437316096.wav,sound recording,False,True,False,5372838999490560,,breathing cyborg,,breathing_cyborg.wav,6073038927822848,commercial synthesizers,,,
5709198289534976,breathing cyborg - 5709198289534976.wav,sound recording,False,True,False,5372838999490560,,breathing cyborg,,breathing_cyborg.wav,6073038927822848,commercial synthesizers,,,
5698125863845888,breathing cyborg - 5698125863845888.wav,sound recording,False,True,False,5372838999490560,,breathing cyborg,,breathing_cyborg.wav,6073038927822848,commercial synthesizers,,,
4832557883457536,breathing cyborg - 4832557883457536.wav,sound recording,False,True,False,5372838999490560,,breathing cyborg,,breathing_cyborg.wav,6073038927822848,commercial synthesizers,,,
5170729649700864,breathing cyborg - 5170729649700864.wav,sound recording,True,False,False,5372838999490560,Neither satisfied or dissatisfied,breathing cyborg,,breathing_cyborg.wav,6073038927822848,commercial synthesizers,air pipe,Neutral,
5676982813589504,car horn - 5676982813589504.wav,sound recording,True,False,False,5372838999490560,Somewhat satisfied,car horn,,car_horn_honking.wav,5542724551835648,everyday sounds,horn honk,Very confident,True
5667284777435136,rattlesnake - 5667284777435136.wav,sound recording,True,False,False,5372838999490560,Mostly satisfied,rattlesnake,,rattlesnake_rattling.wav,6403461230886912,everyday sounds,snake rattle,Confident,True
5673309542809600,bongos - 5673309542809600.wav,sound recording,True,False,False,5372838999490560,Mostly satisfied,bongos,,bongos_playing.wav,5716035072163840,everyday sounds,tango drums,Very confident,False
5817193094709248,tea kettle - 5817193094709248.wav,sound recording,True,False,False,6248007305527296,Mostly satisfied,tea kettle,,tea_kettle_whistling.wav,5434560095453184,everyday sounds,water boiling,Confident,False
6364668280963072,frying food - 6364668280963072.wav,sound recording,False,False,False,6248007305527296,Neither satisfied or dissatisfied,frying food,,food_frying.wav,5351898618003456,everyday sounds,crackling,Very confident,
4943442127880192,tearing paper - 4943442127880192.wav,sound recording,False,False,False,6248007305527296,Mostly satisfied,tearing paper,,paper_tearing.wav,5989288944599040,everyday sounds,creaking,Very confident,
4691293187866624,knocking - 4691293187866624.wav,sound recording,False,False,False,6248007305527296,Completely satisfied,knocking,,door_knocked.wav,6622607642198016,everyday sounds,knocking,Confident,
6495090331615232,subsynth 2208 - 6495090331615232.wav,sound recording,False,True,False,4982315608440832,,subsynth 2208,,subsynth_2208.wav,4648211176226816,single synthesizer,,,
6314650165575680,subsynth 2208 - 6314650165575680.wav,sound recording,True,False,False,4982315608440832,Somewhat satisfied,subsynth 2208,,subsynth_2208.wav,4648211176226816,single synthesizer,Audio is a frequency wave,Confident,
6310560551403520,subsynth 2217 - 6310560551403520.wav,sound recording,True,False,False,4982315608440832,Somewhat satisfied,subsynth 2217,,subsynth_2217.wav,6752676431790080,single synthesizer,Sounds like reverb,Neutral,
5462098352013312,subsynth 4768 - 5462098352013312.wav,sound recording,True,False,False,4982315608440832,Somewhat satisfied,subsynth 4768,,subsynth_4768.wav,4936926662492160,single synthesizer,it's a kazoo.,Confident,
6282187997446144,subsynth 2208 - 6282187997446144.wav,sound recording,False,True,False,4982315608440832,,subsynth 2208,,subsynth_2208.wav,4648211176226816,single synthesizer,,,
4665502982995968,cello (plucked) - 4665502982995968.wav,sound recording,True,False,False,4982315608440832,Mostly satisfied,cello (plucked),,cello_plucked.wav,4749083851882496,acoustic instruments,guitar string,Confident,
5965057007550464,cello (plucked) - 5965057007550464.wav,sound recording,False,True,False,4982315608440832,,cello (plucked),,cello_plucked.wav,4749083851882496,acoustic instruments,,,
4796516665393152,cello (plucked) - 4796516665393152.wav,sound recording,False,True,False,4982315608440832,,cello (plucked),,cello_plucked.wav,4749083851882496,acoustic instruments,,,
5935788952911872,chinese cymbal (hit with a stick) - 5935788952911872.wav,sound label,False,True,False,5668753656250368,,chinese cymbal (hit with a stick),6340625322475520,,,acoustic instruments,,,
5066702320566272,banjo - 5066702320566272.wav,sound label,False,False,True,5668753656250368,Somewhat satisfied,banjo,6318120767586304,,,everyday sounds,,Confident,
5724313353191424,owl - 5724313353191424.wav,sound label,True,False,False,5668753656250368,Somewhat satisfied,owl,6609413502664704,,,everyday sounds,,Very confident,
6547997886251008,chinese cymbal (hit with a stick) - 6547997886251008.wav,sound label,False,False,False,5668753656250368,Mostly satisfied,chinese cymbal (hit with a stick),6340625322475520,,,acoustic instruments,,Neutral,
5911127250698240,castanet - 5911127250698240.wav,sound label,True,False,False,5668753656250368,Somewhat satisfied,castanet,5927141304696832,,,acoustic instruments,,Not so confident,
5116463811657728,whistling (lips) - 5116463811657728.wav,sound label,False,False,False,5668753656250368,Completely satisfied,whistling (lips),5683873014874112,,,everyday sounds,,Very confident,
5067769619939328,chinese cymbal (hit with a stick) - 5067769619939328.wav,sound label,False,True,False,5668753656250368,,chinese cymbal (hit with a stick),6340625322475520,,,acoustic instruments,,,
5161363399770112,chinese cymbal (hit with a stick) - 5161363399770112.wav,sound label,False,True,False,5668753656250368,,chinese cymbal (hit with a stick),6340625322475520,,,acoustic instruments,,,
5122107398684672,chinese cymbal (hit with a stick) - 5122107398684672.wav,sound label,False,True,False,5668753656250368,,chinese cymbal (hit with a stick),6340625322475520,,,acoustic instruments,,,
4846881599389696,banjo - 4846881599389696.wav,sound label,False,True,True,5668753656250368,,banjo,6318120767586304,,,everyday sounds,,,
5144698926661632,owl - 5144698926661632.wav,sound label,False,True,False,5668753656250368,,owl,6609413502664704,,,everyday sounds,,,
5132922126336000,chinese cymbal (hit with a stick) - 5132922126336000.wav,sound label,False,True,False,5668753656250368,,chinese cymbal (hit with a stick),6340625322475520,,,acoustic instruments,,,
6258822033178624,chinese cymbal (hit with a stick) - 6258822033178624.wav,sound label,False,True,False,5668753656250368,,chinese cymbal (hit with a stick),6340625322475520,,,acoustic instruments,,,
6415199108071424,euro hook - 6415199108071424.wav,sound recording,False,True,True,5678388878508032,,euro hook,,euro_hook.wav,5074171805564928,commercial synthesizers,,,
5748813457260544,bassoon - 5748813457260544.wav,sound recording,False,True,False,5678388878508032,,bassoon,,bassoon.wav,5800904162803712,acoustic instruments,,,
5602058719723520,euro hook - 5602058719723520.wav,sound recording,False,True,True,5678388878508032,,euro hook,,euro_hook.wav,5074171805564928,commercial synthesizers,,,
4782999866441728,bassoon - 4782999866441728.wav,sound recording,False,True,False,5678388878508032,,bassoon,,bassoon.wav,5800904162803712,acoustic instruments,,,
4843739293941760,euro hook - 4843739293941760.wav,sound recording,False,True,True,5678388878508032,,euro hook,,euro_hook.wav,5074171805564928,commercial synthesizers,,,
6368590122975232,euro hook - 6368590122975232.wav,sound recording,False,False,True,5678388878508032,Mostly satisfied,euro hook,,euro_hook.wav,5074171805564928,commercial synthesizers,HOOTING OF TRAIN,Confident,
4576454889177088,euro hook - 4576454889177088.wav,sound recording,False,True,True,5678388878508032,,euro hook,,euro_hook.wav,5074171805564928,commercial synthesizers,,,
5274915355754496,bassoon - 5274915355754496.wav,sound recording,False,True,False,5678388878508032,,bassoon,,bassoon.wav,5800904162803712,acoustic instruments,,,
6087115146264576,bassoon - 6087115146264576.wav,sound recording,False,True,False,5678388878508032,,bassoon,,bassoon.wav,5800904162803712,acoustic instruments,,,
5139519196102656,narrow timbre - 5139519196102656.wav,sound label,True,False,False,5445914915241984,Mostly dissatisfied,narrow timbre,4570032570892288,,,commercial synthesizers,,Not at all confident,
6246469707235328,drill - 6246469707235328.wav,sound label,True,False,False,5445914915241984,Somewhat dissatisfied,drill,5437171435569152,,,everyday sounds,,Not so confident,
4539396300734464,crash cymbal (mallet roll) - 4539396300734464.wav,sound label,True,False,False,5445914915241984,Somewhat satisfied,crash cymbal (mallet roll),6140858877345792,,,acoustic instruments,,Not so confident,
6567707491172352,elephant - 6567707491172352.wav,sound label,True,False,False,5445914915241984,Somewhat satisfied,elephant,4993457827348480,,,everyday sounds,,Not so confident,
5373642695245824,brushing teeth - 5373642695245824.wav,sound recording,False,True,False,5152971570544640,,brushing teeth,,toothbrush_brushing.wav,5781351592624128,everyday sounds,,,
4979060291665920,subsynth 2043 - 4979060291665920.wav,sound recording,True,False,False,5152971570544640,Mostly satisfied,subsynth 2043,,subsynth_2043.wav,5964937016901632,single synthesizer,Sampler,Neutral,
4736613145903104,chickens - 4736613145903104.wav,sound recording,True,False,False,5152971570544640,Mostly satisfied,chickens,,chickens_clucking.wav,5190880830947328,everyday sounds,chickens clucking,Confident,True
4841500542238720,brushing teeth - 4841500542238720.wav,sound recording,True,False,False,5152971570544640,Mostly satisfied,brushing teeth,,toothbrush_brushing.wav,5781351592624128,everyday sounds,toothbrush brushing teeth,Very confident,True
4717062454771712,brushing teeth - 4717062454771712.wav,sound recording,False,True,False,5152971570544640,,brushing teeth,,toothbrush_brushing.wav,5781351592624128,everyday sounds,,,
6040655411281920,pig - 6040655411281920.wav,sound recording,True,False,False,5152971570544640,Mostly satisfied,pig,,pig_oinking.wav,4608346363527168,everyday sounds,Pigs oinking,Very confident,True
5975121726537728,clave - 5975121726537728.wav,sound recording,True,False,False,5422996969750528,Completely satisfied,clave,,clave.wav,6635988881244160,acoustic instruments,tapping a glass,Neutral,
6521664904888320,clapping - 6521664904888320.wav,sound recording,True,False,False,5422996969750528,Mostly satisfied,clapping,,people_clapping.wav,6015721247080448,everyday sounds,clapping,Confident,True
6563195091156992,crash cymbal (mallet roll) - 6563195091156992.wav,sound recording,False,False,False,5422996969750528,Completely satisfied,crash cymbal (mallet roll),,crash_cymbal_mallet_roll.wav,5824199528546304,acoustic instruments,cymbal roll,Confident,
4692077556269056,subsynth 2043 - 4692077556269056.wav,sound recording,False,False,False,5422996969750528,Completely satisfied,subsynth 2043,,subsynth_2043.wav,5964937016901632,single synthesizer,large explosion,Not so confident,
4738501320900608,subsynth 2160 - 4738501320900608.wav,sound recording,False,True,False,5640982397714432,,subsynth 2160,,subsynth_2160.wav,4933757781934080,single synthesizer,,,
4866184256159744,dropping ice in glass - 4866184256159744.wav,sound label,False,True,False,5640982397714432,,dropping ice in glass,6119357734191104,,,everyday sounds,,,
4789072413327360,trombone - 4789072413327360.wav,sound label,False,False,False,5640982397714432,Mostly dissatisfied,trombone,5214725415632896,,,acoustic instruments,,Neutral,
5929786736115712,wind chimes - 5929786736115712.wav,sound recording,False,False,False,5640982397714432,Somewhat dissatisfied,wind chimes,,wind_chimes_ringing.wav,4627930877526016,everyday sounds,wind chimes,Confident,
5103133306912768,wind chimes - 5103133306912768.wav,sound recording,False,True,False,5640982397714432,,wind chimes,,wind_chimes_ringing.wav,4627930877526016,everyday sounds,,,
6459866231078912,seal - 6459866231078912.wav,sound label,False,False,False,5640982397714432,Mostly satisfied,seal,5120923061452800,,,everyday sounds,,Confident,
6181621606645760,pouring water - 6181621606645760.wav,sound recording,True,False,False,5122011567226880,Somewhat satisfied,pouring water,,water_pouring.wav,5640614104268800,everyday sounds,water pouring,Confident,True
5288916949139456,yawning - 5288916949139456.wav,sound recording,True,False,False,5122011567226880,Mostly satisfied,yawning,,person_yawning.wav,5786505553379328,everyday sounds,yawn,Very confident,True
4970681347342336,subsynth 1768 - 4970681347342336.wav,sound recording,True,False,False,5122011567226880,Mostly satisfied,subsynth 1768,,subsynth_1768.wav,5237954209382400,single synthesizer,fog horn,Neutral,
6509327611330560,clearing throat - 6509327611330560.wav,sound recording,True,False,False,5122011567226880,Mostly satisfied,clearing throat,,person_clearing_throat.wav,4871610142031872,everyday sounds,throat clearing,Very confident,True
6481706542432256,dissonant bells - 6481706542432256.wav,sound recording,False,False,True,4652326828638208,Completely satisfied,dissonant bells,,dissonant_bells.wav,5074495270289408,commercial synthesizers,Electrical tone,Confident,
5816235719655424,rain - 5816235719655424.wav,sound recording,True,False,False,4652326828638208,Mostly satisfied,rain,,rain_falling.wav,6333092486709248,everyday sounds,Rain,Very confident,True
5298030735523840,morphing can drum - 5298030735523840.wav,sound recording,True,False,False,4652326828638208,Completely satisfied,morphing can drum,,morphing_can_drum.wav,6067878793052160,commercial synthesizers,Doorbell,Confident,
6026972585000960,little summer boy - 6026972585000960.wav,sound recording,True,False,False,4652326828638208,Completely satisfied,little summer boy,,little_summer_boy.wav,5144356671455232,commercial synthesizers,Electrical tone,Neutral,
4962241602387968,gargling - 4962241602387968.wav,sound recording,True,False,False,4652326828638208,Completely satisfied,gargling,,person_gargling.wav,4996086347333632,everyday sounds,gargling,Very confident,True
6389612914147328,subsynth 9879 - 6389612914147328.wav,sound recording,False,True,False,6433509090525184,,subsynth 9879,,subsynth_9879.wav,5211161129648128,single synthesizer,,,
5293709058899968,subsynth 2917 - 5293709058899968.wav,sound recording,True,False,False,6433509090525184,Mostly satisfied,subsynth 2917,,subsynth_2917.wav,6341132665487360,single synthesizer,avalanche,Neutral,
5667040501170176,machine gun - 5667040501170176.wav,sound recording,True,False,False,6433509090525184,Somewhat satisfied,machine gun,,machine_gun_firing.wav,5770142533287936,everyday sounds,gun,Confident,False
6061786650378240,subsynth 9879 - 6061786650378240.wav,sound recording,True,False,False,6433509090525184,Completely satisfied,subsynth 9879,,subsynth_9879.wav,5211161129648128,single synthesizer,synthesizer,Not so confident,
5498836696956928,subsynth 2198 - 5498836696956928.wav,sound recording,False,False,False,6433509090525184,Mostly satisfied,subsynth 2198,,subsynth_2198.wav,4980185573097472,single synthesizer,wah pedal,Not so confident,
6169999425142784,mister frosty - 6169999425142784.wav,sound recording,False,True,True,5156286211555328,,mister frosty,,mister_frosty.wav,5555194989379584,commercial synthesizers,,,
6552073810214912,narrow timbre - 6552073810214912.wav,sound recording,True,False,False,5679413765079040,Mostly satisfied,narrow timbre,,narrow_timbre.wav,5273720012668928,commercial synthesizers,a horn,Very confident,
6320437634007040,machine gun - 6320437634007040.wav,sound recording,True,False,False,5679413765079040,Mostly satisfied,machine gun,,machine_gun_firing.wav,5770142533287936,everyday sounds,automatic rifle,Very confident,True
4918105042059264,thick bass - 4918105042059264.wav,sound recording,True,False,False,5679413765079040,Completely satisfied,thick bass,,thick_bass.wav,6681094896222208,commercial synthesizers,feedback,Confident,
4863223949950976,subsynth 2010 - 4863223949950976.wav,sound recording,True,False,False,5679413765079040,Mostly satisfied,subsynth 2010,,subsynth_2010.wav,6625984023363584,single synthesizer,laser beam,Not at all confident,
6243983994912768,snoring - 6243983994912768.wav,sound recording,True,False,False,5082529006616576,Somewhat satisfied,snoring,,person_snoring.wav,5707813967888384,everyday sounds,Snoring,Very confident,True
6274003668828160,bowling - 6274003668828160.wav,sound recording,True,False,False,5082529006616576,Mostly satisfied,bowling,,bowling_ball_falling_rolling_hitting.wav,6316780737789952,everyday sounds,Bowling strike,Very confident,True
4846539075747840,subsynth 2222 - 4846539075747840.wav,sound recording,True,False,False,5082529006616576,Mostly satisfied,subsynth 2222,,subsynth_2222.wav,5711190349053952,single synthesizer,Test tone,Neutral,
6319128742723584,owl - 6319128742723584.wav,sound recording,True,False,False,5082529006616576,Neither satisfied or dissatisfied,owl,,owl_hooting.wav,4722144206389248,everyday sounds,Owl,Confident,True
5560350829182976,little summer boy - 5560350829182976.wav,sound label,False,True,False,5445914915241984,,little summer boy,6046140084518912,,,commercial synthesizers,,,
6356601258639360,bicycle bell - 6356601258639360.wav,sound label,True,False,False,5445914915241984,Somewhat satisfied,bicycle bell,4874221482147840,,,everyday sounds,,Neutral,
5888458413309952,little summer boy - 5888458413309952.wav,sound label,True,False,False,5445914915241984,Mostly dissatisfied,little summer boy,6046140084518912,,,commercial synthesizers,,Neutral,
6643066987347968,synth evolving lead - 6643066987347968.wav,sound label,True,False,False,5445914915241984,Somewhat satisfied,synth evolving lead,6438645602975744,,,commercial synthesizers,,Not so confident,
4860930437414912,drums - 4860930437414912.wav,sound label,True,False,False,5445914915241984,Somewhat satisfied,drums,6046463549243392,,,everyday sounds,,Not so confident,
5169961924296704,tambourine (shake roll) - 5169961924296704.wav,sound label,True,False,False,6217263929622528,Somewhat satisfied,tambourine (shake roll),4801241397854208,,,acoustic instruments,,Neutral,
5668388584030208,harmonica - 5668388584030208.wav,sound label,True,False,False,6217263929622528,Neither satisfied or dissatisfied,harmonica,5192013360136192,,,everyday sounds,,Neutral,
6231338537451520,cutting paper - 6231338537451520.wav,sound label,True,False,False,6217263929622528,Completely satisfied,cutting paper,4745954431336448,,,everyday sounds,,Very confident,
5689128981102592,train - 5689128981102592.wav,sound label,True,False,False,6217263929622528,Completely satisfied,train,6579383091331072,,,everyday sounds,,Very confident,
4941461074214912,wind - 4941461074214912.wav,sound recording,False,True,False,5481482344726528,,wind,,wind_whistling.wav,6504591604580352,everyday sounds,,,
6166987042455552,freaky moonlight - 6166987042455552.wav,sound recording,True,False,False,5481482344726528,Mostly satisfied,freaky moonlight,,freaky_moonlight.wav,6544198719242240,commercial synthesizers,feedback noise,Confident,
6348835957768192,gargling - 6348835957768192.wav,sound recording,True,False,False,5481482344726528,Somewhat satisfied,gargling,,person_gargling.wav,4996086347333632,everyday sounds,gurgling water,Very confident,True
5648311759405056,wind - 5648311759405056.wav,sound recording,True,False,False,5481482344726528,Mostly satisfied,wind,,wind_whistling.wav,6504591604580352,everyday sounds,wind blowing,Very confident,True
4747027904724992,rooster - 4747027904724992.wav,sound recording,True,False,False,5481482344726528,Mostly satisfied,rooster,,rooster_calling.wav,6630930483511296,everyday sounds,rooster calling,Very confident,True
6219969222148096,river - 6219969222148096.wav,sound label,True,False,False,5422996969750528,Completely satisfied,river,5082716374564864,,,everyday sounds,,Very confident,
5164323705978880,alto sax - 5164323705978880.wav,sound label,True,False,False,5422996969750528,Completely satisfied,alto sax,5619379785957376,,,acoustic instruments,,Very confident,
6256596703248384,castanet - 6256596703248384.wav,sound label,True,False,False,5422996969750528,Mostly satisfied,castanet,5927141304696832,,,acoustic instruments,,Very confident,
5161646330740736,police siren - 5161646330740736.wav,sound label,True,False,False,5422996969750528,Completely satisfied,police siren,6463804716089344,,,everyday sounds,,Very confident,
5643625413214208,river - 5643625413214208.wav,sound label,False,True,False,5422996969750528,,river,5082716374564864,,,everyday sounds,,,
4916319409405952,motorcycle - 4916319409405952.wav,sound recording,True,False,False,6248007305527296,Mostly satisfied,motorcycle,,motorcycle_driving_away.wav,5699061898280960,everyday sounds,motorcycle,Neutral,True
5469468247457792,ghost in the machine - 5469468247457792.wav,sound recording,False,False,False,6248007305527296,Mostly satisfied,ghost in the machine,,ghost_in_the_machine.wav,4655659186388992,commercial synthesizers,buzzing,Very confident,
6012249034457088,harp - 6012249034457088.wav,sound recording,False,False,False,6248007305527296,Completely satisfied,harp,,harp_playing.wav,5981248765820928,everyday sounds,piano,Very confident,
5422618744193024,seal - 5422618744193024.wav,sound recording,False,False,False,6248007305527296,Completely satisfied,seal,,seal_barking.wav,5070423641292800,everyday sounds,seal,Confident,
4916393497591808,subsynth 2003 - 4916393497591808.wav,sound recording,True,False,False,5283819359830016,Somewhat dissatisfied,subsynth 2003,,subsynth_2003.wav,5077664150847488,single synthesizer,old dial up internet,Very confident,
4697453244710912,tearing paper - 4697453244710912.wav,sound recording,True,False,False,5283819359830016,Somewhat satisfied,tearing paper,,paper_tearing.wav,5989288944599040,everyday sounds,paper crackling,Confident,False
5002344383119360,subsynth 8828 - 5002344383119360.wav,sound recording,False,False,True,5283819359830016,Mostly satisfied,subsynth 8828,,subsynth_8828.wav,5401987063480320,single synthesizer,wind or ocean tide,Confident,
5304469562589184,church bells - 5304469562589184.wav,sound recording,True,False,False,5283819359830016,Mostly satisfied,church bells,,church_bells_ringing.wav,6274140302475264,everyday sounds,a church bell or clock,Very confident,True
5606343486472192,subsynth 3378 - 5606343486472192.wav,sound recording,True,False,False,5283819359830016,Completely satisfied,subsynth 3378,,subsynth_3378.wav,4992245035958272,single synthesizer,piano ,Very confident,
5659569942429696,ocean - 5659569942429696.wav,sound recording,True,False,False,5173346358525952,Mostly dissatisfied,ocean,,waves_breaking.wav,6278985025585152,everyday sounds,ocean waves,Very confident,True
5753792934969344,water draining - 5753792934969344.wav,sound recording,True,False,False,5173346358525952,Neither satisfied or dissatisfied,water draining,,water_draining.wav,6062826569334784,everyday sounds,toilet water,Confident,False
5735865741475840,ghost in the machine - 5735865741475840.wav,sound recording,True,False,False,5173346358525952,Mostly dissatisfied,ghost in the machine,,ghost_in_the_machine.wav,4655659186388992,commercial synthesizers,analog synthesizer,Neutral,
5641462360309760,sneeze - 5641462360309760.wav,sound recording,True,False,False,5173346358525952,Somewhat satisfied,sneeze,,woman_sneezing.wav,5699773789110272,everyday sounds,person sneezing,Very confident,True
5759522421342208,sneeze - 5759522421342208.wav,sound recording,False,True,False,5173346358525952,,sneeze,,woman_sneezing.wav,5699773789110272,everyday sounds,,,
5858161714003968,harp - 5858161714003968.wav,sound label,False,True,False,5757487680585728,,harp,6563071342411776,,,everyday sounds,,,
4649045742059520,harp - 4649045742059520.wav,sound label,True,False,False,5757487680585728,Mostly dissatisfied,harp,6563071342411776,,,everyday sounds,,Not so confident,
6004563190480896,stapler - 6004563190480896.wav,sound label,True,False,False,5757487680585728,Mostly satisfied,stapler,6036438290268160,,,everyday sounds,,Not so confident,
5868687605104640,sheep - 5868687605104640.wav,sound label,True,False,False,5757487680585728,Somewhat satisfied,sheep,6679458782117888,,,everyday sounds,,Neutral,
6272148242956288,elephant - 6272148242956288.wav,sound label,True,False,False,5757487680585728,Neither satisfied or dissatisfied,elephant,4993457827348480,,,everyday sounds,,Not so confident,
4920453852299264,camera - 4920453852299264.wav,sound label,True,False,False,6433509090525184,Completely satisfied,camera,6182228002340864,,,everyday sounds,,Confident,
6374534894583808,blinds - 6374534894583808.wav,sound label,True,False,False,6433509090525184,Completely satisfied,blinds,5478642297602048,,,everyday sounds,,Neutral,
4782247173423104,flute - 4782247173423104.wav,sound label,False,False,False,6433509090525184,Mostly satisfied,flute,6745279692800000,,,acoustic instruments,,Very confident,
4650786814427136,freaky moonlight - 4650786814427136.wav,sound label,True,False,False,6433509090525184,Mostly satisfied,freaky moonlight,5496200392343552,,,commercial synthesizers,,Not so confident,
5614557074554880,ghost in the machine - 5614557074554880.wav,sound label,False,False,False,5422996969750528,Completely satisfied,ghost in the machine,6213776416178176,,,commercial synthesizers,,Very confident,
6390033284071424,whistle (instrument) - 6390033284071424.wav,sound label,False,True,False,5422996969750528,,whistle (instrument),5202038619111424,,,everyday sounds,,,
5590612095008768,dissonant bells - 5590612095008768.wav,sound label,True,False,False,5422996969750528,Completely satisfied,dissonant bells,4960190084415488,,,commercial synthesizers,,Very confident,
5586536171044864,whistle (instrument) - 5586536171044864.wav,sound label,False,False,False,5422996969750528,Completely satisfied,whistle (instrument),5202038619111424,,,everyday sounds,,Very confident,
4977647784296448,chewing - 4977647784296448.wav,sound label,True,False,False,5422996969750528,Completely satisfied,chewing,5325915139604480,,,everyday sounds,,Very confident,
5510423981850624,whistle (instrument) - 5510423981850624.wav,sound label,False,True,False,5970888767832064,,whistle (instrument),5202038619111424,,,everyday sounds,,,
6291223266459648,wolf - 6291223266459648.wav,sound label,True,False,False,5970888767832064,Completely satisfied,wolf,4537977619349504,,,everyday sounds,,Very confident,
6244373763194880,whistle (instrument) - 6244373763194880.wav,sound label,True,False,False,5970888767832064,Completely satisfied,whistle (instrument),5202038619111424,,,everyday sounds,,Very confident,
6557932145606656,wolf - 6557932145606656.wav,sound label,False,True,False,5970888767832064,,wolf,4537977619349504,,,everyday sounds,,,
5104881761255424,cow - 5104881761255424.wav,sound recording,True,False,False,5679413765079040,Completely satisfied,cow,,cow_mooing.wav,6270763921309696,everyday sounds,The moo of a cow.,Confident,True
5656123633827840,classic synth brass - 5656123633827840.wav,sound recording,True,False,False,5679413765079040,Somewhat satisfied,classic synth brass,,classic_synth_brass.wav,4652282805223424,commercial synthesizers,feedback,Confident,
5675983562604544,feedback - 5675983562604544.wav,sound recording,True,False,False,5679413765079040,Mostly satisfied,feedback,,feedback.wav,6481870153842688,commercial synthesizers,modulated feedback.,Confident,
5725788003368960,subsynth 499 - 5725788003368960.wav,sound recording,True,False,False,5679413765079040,Mostly satisfied,subsynth 499,,subsynth_499.wav,6035305761079296,single synthesizer,wah-wah feedback.,Confident,
5667831714676736,ghost in the machine - 5667831714676736.wav,sound recording,False,False,True,5679413765079040,Completely satisfied,ghost in the machine,,ghost_in_the_machine.wav,4655659186388992,commercial synthesizers,"wobbly feedback, maybe machine.",Confident,
5399948833062912,hammering - 5399948833062912.wav,sound recording,False,True,False,6516211638599680,,hammering,,hammer_hitting.wav,5425831648165888,everyday sounds,,,
4617599065260032,hammering - 4617599065260032.wav,sound recording,False,True,False,6516211638599680,,hammering,,hammer_hitting.wav,5425831648165888,everyday sounds,,,
5838464993984512,hammering - 5838464993984512.wav,sound recording,False,True,False,6516211638599680,,hammering,,hammer_hitting.wav,5425831648165888,everyday sounds,,,
6393185790066688,knocking - 6393185790066688.wav,sound recording,False,True,False,6516211638599680,,knocking,,door_knocked.wav,6622607642198016,everyday sounds,,,
5784296866447360,turning pages - 5784296866447360.wav,sound recording,False,True,False,6516211638599680,,turning pages,,pages_turning.wav,6740125732044800,everyday sounds,,,
4696261391286272,hammering - 4696261391286272.wav,sound recording,True,False,False,6516211638599680,Somewhat dissatisfied,hammering,,hammer_hitting.wav,5425831648165888,everyday sounds,hammering,Confident,True
6286232514461696,knocking - 6286232514461696.wav,sound recording,True,False,False,6516211638599680,Somewhat satisfied,knocking,,door_knocked.wav,6622607642198016,everyday sounds,knock on door,Confident,True
5005086719737856,turning pages - 5005086719737856.wav,sound recording,True,False,False,6516211638599680,Neither satisfied or dissatisfied,turning pages,,pages_turning.wav,6740125732044800,everyday sounds,pages turning,Neutral,True
5802559067389952,subsynth 2078 - 5802559067389952.wav,sound recording,True,False,False,6516211638599680,Mostly satisfied,subsynth 2078,,subsynth_2078.wav,6035716735762432,single synthesizer,electronic tone,Confident,
5899398768754688,guitar - 5899398768754688.wav,sound label,False,False,False,6248007305527296,Neither satisfied or dissatisfied,guitar,5241665061126144,,,acoustic instruments,,Confident,
5896916277657600,cash register - 5896916277657600.wav,sound label,False,False,False,6248007305527296,Completely satisfied,cash register,5272083898564608,,,everyday sounds,,Confident,
6336596374716416,door closing - 6336596374716416.wav,sound label,False,False,False,6248007305527296,Completely satisfied,door closing,6397983805407232,,,everyday sounds,,Confident,
5569502330748928,castanet - 5569502330748928.wav,sound label,False,False,False,6248007305527296,Mostly satisfied,castanet,5927141304696832,,,acoustic instruments,,Very confident,
