id,filename,stimulus_type,included,draft,training,participant_id,satisfaction,sound_label,sound_label_id,sound_recording,sound_recording_id,audio_concept_subset,participants_sound_recording_description,participants_sound_recording_description_confidence,description_match
5.77E+15,water dripping - 5767637762048000.wav,sound recording,TRUE,FALSE,FALSE,5.67E+15,Completely satisfied,water dripping,,water_dripping.wav,5.55E+15,everyday,water dripping,Very confident,
5.47E+15,tambourine (shake roll) - 5473088636452864.wav,sound recording,FALSE,TRUE,FALSE,5.05E+15,,tambourine (shake roll),,tambourine_shake_roll.wav,5.56E+15,acoustic instruments,,,
6.18E+15,crash cymbal (bowed) - 6179265011777536.wav,sound recording,FALSE,TRUE,FALSE,5.05E+15,,crash cymbal (bowed),,crash_cymbal_bowed.wav,6.19E+15,acoustic instruments,,,
6.74E+15,bass (plucked) - 6742214965198848.wav,sound recording,FALSE,TRUE,FALSE,5.05E+15,,bass (plucked),,bass_plucked.wav,6.47E+15,acoustic instruments,,,
5.65E+15,bass (plucked) - 5647906690301952.wav,sound recording,FALSE,TRUE,FALSE,5.05E+15,,bass (plucked),,bass_plucked.wav,6.47E+15,acoustic instruments,,,
6.44E+15,bass (plucked) - 6435659526963200.wav,sound recording,FALSE,TRUE,FALSE,5.05E+15,,bass (plucked),,bass_plucked.wav,6.47E+15,acoustic instruments,,,
5.62E+15,bass (plucked) - 5616315058356224.wav,sound recording,FALSE,TRUE,FALSE,5.05E+15,,bass (plucked),,bass_plucked.wav,6.47E+15,acoustic instruments,,,
5.73E+15,bass (plucked) - 5725722907770880.wav,sound recording,FALSE,TRUE,FALSE,5.05E+15,,bass (plucked),,bass_plucked.wav,6.47E+15,acoustic instruments,,,
6.64E+15,bass (plucked) - 6639316138721280.wav,sound recording,FALSE,TRUE,FALSE,5.05E+15,,bass (plucked),,bass_plucked.wav,6.47E+15,acoustic instruments,,,
6.54E+15,bass (plucked) - 6544809678340096.wav,sound recording,FALSE,TRUE,FALSE,5.05E+15,,bass (plucked),,bass_plucked.wav,6.47E+15,acoustic instruments,,,
4.88E+15,bass (plucked) - 4878856288731136.wav,sound recording,FALSE,TRUE,FALSE,5.05E+15,,bass (plucked),,bass_plucked.wav,6.47E+15,acoustic instruments,,,
5.74E+15,bass (plucked) - 5739578472267776.wav,sound recording,FALSE,TRUE,FALSE,5.05E+15,,bass (plucked),,bass_plucked.wav,6.47E+15,acoustic instruments,,,
5.42E+15,tambourine (shake roll) - 5418909771497472.wav,sound recording,TRUE,FALSE,FALSE,5.05E+15,Somewhat satisfied,tambourine (shake roll),,tambourine_shake_roll.wav,5.56E+15,acoustic instruments,BANG,Neutral,
5.67E+15,crash cymbal (bowed) - 5667766619078656.wav,sound recording,TRUE,FALSE,FALSE,5.05E+15,Mostly satisfied,crash cymbal (bowed),,crash_cymbal_bowed.wav,6.19E+15,acoustic instruments,NOTE,Confident,
6.23E+15,bass (plucked) - 6227263418793984.wav,sound recording,TRUE,FALSE,FALSE,5.05E+15,Somewhat satisfied,bass (plucked),,bass_plucked.wav,6.47E+15,acoustic instruments,NOTE,Confident,
6.29E+15,hihat - 6286231172284416.wav,sound recording,TRUE,FALSE,FALSE,5.05E+15,Completely satisfied,hihat,,hihat.wav,6.33E+15,acoustic instruments,TONE,Confident,
5.13E+15,violin (plucked) - 5134692458168320.wav,sound recording,FALSE,FALSE,TRUE,5.05E+15,Mostly satisfied,violin (plucked),,violin_plucked.wav,6.54E+15,acoustic instruments,TONE,Confident,
5.25E+15,tambourine (shake roll) - 5250250700750848.wav,sound recording,FALSE,TRUE,FALSE,5.05E+15,,tambourine (shake roll),,tambourine_shake_roll.wav,5.56E+15,acoustic instruments,,,
6.26E+15,typewriter (manual) - 6258822033178624.wav,sound recording,FALSE,TRUE,FALSE,5.17E+15,,typewriter (manual),,typewriter_typing.wav,5.7E+15,everyday,,,
4.69E+15,typewriter (manual) - 4685503840387072.wav,sound recording,TRUE,FALSE,FALSE,5.17E+15,Neither satisfied or dissatisfied,typewriter (manual),,typewriter_typing.wav,5.7E+15,everyday,cycle bell,Not so confident,
5.19E+15,stapler - 5194537727164416.wav,sound recording,TRUE,FALSE,FALSE,5.17E+15,Somewhat satisfied,stapler,,stapler_stapling.wav,4.75E+15,everyday,door knob,Neutral,
5.09E+15,typewriter (manual) - 5086253011697664.wav,sound recording,FALSE,TRUE,FALSE,5.17E+15,,typewriter (manual),,typewriter_typing.wav,5.7E+15,everyday,,,
4.52E+15,harmonica - 4519016949350400.wav,sound recording,TRUE,FALSE,FALSE,5.17E+15,Somewhat satisfied,harmonica,,harmonica_playing.wav,4.98E+15,everyday,mouth organ,Confident,
5.66E+15,gong - 5657535201673216.wav,sound recording,TRUE,FALSE,FALSE,5.17E+15,Somewhat satisfied,gong,,gong_ringing.wav,4.7E+15,everyday,wall clock ,Not so confident,
5.17E+15,subsynth 3997 - 5174530561540096.wav,sound recording,FALSE,TRUE,FALSE,5.08E+15,,subsynth 3997,,subsynth_3997.wav,4.87E+15,single synthesizer,,,
5.67E+15,mister frosty - 5672265731538944.wav,sound recording,FALSE,TRUE,TRUE,5.08E+15,,mister frosty,,mister_frosty.wav,4.89E+15,commercial synthesizers,,,
4.78E+15,mister frosty - 4777731417964544.wav,sound recording,FALSE,TRUE,TRUE,5.08E+15,,mister frosty,,mister_frosty.wav,4.89E+15,commercial synthesizers,,,
5.42E+15,subsynth 2217 - 5415791759458304.wav,sound recording,FALSE,TRUE,FALSE,5.08E+15,,subsynth 2217,,subsynth_2217.wav,6.35E+15,single synthesizer,,,
5.74E+15,mister frosty - 5737480514961408.wav,sound recording,FALSE,FALSE,TRUE,5.08E+15,Mostly satisfied,mister frosty,,mister_frosty.wav,4.89E+15,commercial synthesizers,School bell. ,Neutral,
4.83E+15,bullet time - 4825551583838208.wav,sound recording,TRUE,FALSE,FALSE,5.08E+15,Neither satisfied or dissatisfied,bullet time,,bullet_time.wav,4.82E+15,commercial synthesizers,airplane flying overhead,Not so confident,
6.04E+15,subsynth 2217 - 6036062346412032.wav,sound recording,TRUE,FALSE,FALSE,5.08E+15,Mostly dissatisfied,subsynth 2217,,subsynth_2217.wav,6.35E+15,single synthesizer,factory horn,Neutral,
6.29E+15,subsynth 3997 - 6289096049688576.wav,sound recording,TRUE,FALSE,FALSE,5.08E+15,Mostly dissatisfied,subsynth 3997,,subsynth_3997.wav,4.87E+15,single synthesizer,regular small bell,Not at all confident,
6.61E+15,sparkle motion - 6612735794085888.wav,sound recording,TRUE,FALSE,FALSE,5.08E+15,Neither satisfied or dissatisfied,sparkle motion,,sparkle_motion.wav,5.84E+15,commercial synthesizers,ships whistle,Neutral,
6.04E+15,subsynth 2917 - 6035043365421056.wav,sound recording,FALSE,TRUE,TRUE,5.15E+15,,subsynth 2917,,subsynth_2917.wav,4.59E+15,single synthesizer,,,
6.2E+15,subsynth 2917 - 6201780438302720.wav,sound recording,FALSE,FALSE,TRUE,5.15E+15,Mostly satisfied,subsynth 2917,,subsynth_2917.wav,4.59E+15,single synthesizer,bomb sound,Confident,
4.71E+15,subsynth 2217 - 4711066009337856.wav,sound recording,FALSE,TRUE,FALSE,5.79E+15,,subsynth 2217,,subsynth_2217.wav,6.35E+15,single synthesizer,,,
4.68E+15,synth evolving lead - 4682839484268544.wav,sound recording,TRUE,FALSE,FALSE,5.79E+15,Mostly satisfied,synth evolving lead,,synth_evolving_lead.wav,5.28E+15,commercial synthesizers,this sound is like honey bee sound,Confident,
5.48E+15,subsynth 8074 - 5484011946246144.wav,sound recording,TRUE,FALSE,FALSE,5.79E+15,Mostly satisfied,subsynth 8074,,subsynth_8074.wav,6.42E+15,single synthesizer,this sound is like murmuring sound,Confident,
6.43E+15,subsynth 2217 - 6432214023667712.wav,sound recording,TRUE,FALSE,FALSE,5.79E+15,Mostly satisfied,subsynth 2217,,subsynth_2217.wav,6.35E+15,single synthesizer,this sound is vacum  sound,Confident,
5.16E+15,dark attack bass - 5164567311155200.wav,sound recording,TRUE,FALSE,FALSE,5.79E+15,Mostly satisfied,dark attack bass,,dark_attack_bass.wav,5.38E+15,commercial synthesizers,this sound is like motor overload sound,Confident,
4.68E+15,gunshots - 4680635494957056.wav,sound recording,TRUE,FALSE,FALSE,6.24E+15,Mostly satisfied,gunshots,,gun_firing.wav,5.26E+15,everyday,gunshots,Very confident,
6.46E+15,sandpaper - 6464146434424832.wav,sound recording,TRUE,FALSE,FALSE,6.24E+15,Completely satisfied,sandpaper,,sandpaper_rubbing.wav,5.17E+15,everyday,sandpaper,Very confident,
5.99E+15,zipper - 5985264023371776.wav,sound recording,TRUE,FALSE,FALSE,6.24E+15,Completely satisfied,zipper,,zipper_opening.wav,5.9E+15,everyday,zipper,Very confident,
6.55E+15,elephant - 6550741565046784.wav,sound recording,TRUE,FALSE,FALSE,6.24E+15,Somewhat satisfied,elephant,,elephant_trumpeting.wav,5.68E+15,everyday,elephant,Very confident,
6.49E+15,windgong - 6493816605376512.wav,sound recording,FALSE,TRUE,FALSE,5.02E+15,,windgong,,windgong.wav,4.71E+15,acoustic instruments,,,
6E+15,viola (bowed) - 6000007035486208.wav,sound recording,FALSE,TRUE,FALSE,5.02E+15,,viola (bowed),,viola_bowed.wav,5.49E+15,acoustic instruments,,,
4.51E+15,violin (plucked) - 4507454360518656.wav,sound recording,FALSE,TRUE,TRUE,5.02E+15,,violin (plucked),,violin_plucked.wav,6.54E+15,acoustic instruments,,,
4.99E+15,violin (plucked) - 4987133488005120.wav,sound recording,FALSE,TRUE,TRUE,5.02E+15,,violin (plucked),,violin_plucked.wav,6.54E+15,acoustic instruments,,,
5.69E+15,bass (bowed) - 5691726094139392.wav,sound recording,TRUE,FALSE,FALSE,5.02E+15,Mostly satisfied,bass (bowed),,bass_bowed.wav,5.35E+15,acoustic instruments,fog horn,Confident,
5.66E+15,violin (plucked) - 5659118702428160.wav,sound recording,FALSE,FALSE,TRUE,5.02E+15,Mostly satisfied,violin (plucked),,violin_plucked.wav,6.54E+15,acoustic instruments,tone on electronic keyboard,Confident,
5.08E+15,vibraphone (sustained) - 5081231926493184.wav,sound recording,TRUE,FALSE,FALSE,5.02E+15,Mostly satisfied,vibraphone (sustained),,vibraphone_sustained.wav,6.05E+15,acoustic instruments,tuning fork,Very confident,
5.73E+15,viola (bowed) - 5730827476402176.wav,sound recording,TRUE,FALSE,FALSE,5.02E+15,Somewhat satisfied,viola (bowed),,viola_bowed.wav,5.49E+15,acoustic instruments,a lathe,Confident,
6.66E+15,windgong - 6661487833645056.wav,sound recording,TRUE,FALSE,FALSE,5.02E+15,Mostly satisfied,windgong,,windgong.wav,4.71E+15,acoustic instruments,gong,Very confident,
4.98E+15,xylophone - 4982996360757248.wav,sound recording,FALSE,TRUE,FALSE,5.99E+15,,xylophone,,xylophone.wav,5.28E+15,acoustic instruments,,,
4.8E+15,xylophone - 4798712198987776.wav,sound recording,FALSE,TRUE,FALSE,5.99E+15,,xylophone,,xylophone.wav,5.28E+15,acoustic instruments,,,
5.91E+15,xylophone - 5911585470021632.wav,sound recording,FALSE,TRUE,FALSE,5.99E+15,,xylophone,,xylophone.wav,5.28E+15,acoustic instruments,,,
6.63E+15,guiro - 6631782766084096.wav,sound recording,FALSE,TRUE,FALSE,5.99E+15,,guiro,,guiro.wav,5.77E+15,acoustic instruments,,,
6.25E+15,guiro - 6245188464803840.wav,sound recording,FALSE,TRUE,FALSE,5.99E+15,,guiro,,guiro.wav,5.77E+15,acoustic instruments,,,
5.2E+15,alto sax - 5200761940082688.wav,sound recording,FALSE,TRUE,FALSE,5.99E+15,,alto sax,,alto_sax.wav,5.91E+15,acoustic instruments,,,
6.07E+15,alto sax - 6068832812662784.wav,sound recording,FALSE,TRUE,FALSE,5.99E+15,,alto sax,,alto_sax.wav,5.91E+15,acoustic instruments,,,
6.45E+15,oboe - 6454477926170624.wav,sound recording,FALSE,TRUE,FALSE,5.99E+15,,oboe,,oboe.wav,6.4E+15,acoustic instruments,,,
4.69E+15,violin (plucked) - 4692188420112384.wav,sound recording,FALSE,TRUE,TRUE,5.99E+15,,violin (plucked),,violin_plucked.wav,6.54E+15,acoustic instruments,,,
5.11E+15,violin (plucked) - 5106012814049280.wav,sound recording,FALSE,TRUE,TRUE,5.99E+15,,violin (plucked),,violin_plucked.wav,6.54E+15,acoustic instruments,,,
5.43E+15,violin (plucked) - 5426838281125888.wav,sound recording,FALSE,TRUE,TRUE,5.99E+15,,violin (plucked),,violin_plucked.wav,6.54E+15,acoustic instruments,,,
5.76E+15,violin (plucked) - 5763711893504000.wav,sound recording,FALSE,TRUE,TRUE,5.99E+15,,violin (plucked),,violin_plucked.wav,6.54E+15,acoustic instruments,,,
6.18E+15,violin (plucked) - 6183886396588032.wav,sound recording,FALSE,TRUE,TRUE,5.99E+15,,violin (plucked),,violin_plucked.wav,6.54E+15,acoustic instruments,,,
5.46E+15,violin (plucked) - 5464161546928128.wav,sound recording,FALSE,TRUE,TRUE,5.99E+15,,violin (plucked),,violin_plucked.wav,6.54E+15,acoustic instruments,,,
5.33E+15,violin (plucked) - 5328578019328000.wav,sound recording,FALSE,TRUE,TRUE,5.99E+15,,violin (plucked),,violin_plucked.wav,6.54E+15,acoustic instruments,,,
5.79E+15,violin (plucked) - 5794891208589312.wav,sound recording,FALSE,TRUE,TRUE,5.99E+15,,violin (plucked),,violin_plucked.wav,6.54E+15,acoustic instruments,,,
4.7E+15,violin (plucked) - 4699799102160896.wav,sound recording,FALSE,TRUE,TRUE,5.99E+15,,violin (plucked),,violin_plucked.wav,6.54E+15,acoustic instruments,,,
6.37E+15,violin (plucked) - 6366972262481920.wav,sound recording,FALSE,TRUE,TRUE,5.99E+15,,violin (plucked),,violin_plucked.wav,6.54E+15,acoustic instruments,,,
6.45E+15,violin (plucked) - 6448748439797760.wav,sound recording,FALSE,TRUE,TRUE,5.99E+15,,violin (plucked),,violin_plucked.wav,6.54E+15,acoustic instruments,,,
5.2E+15,xylophone - 5199144884895744.wav,sound recording,TRUE,FALSE,FALSE,5.99E+15,Somewhat satisfied,xylophone,,xylophone.wav,5.28E+15,acoustic instruments,a church bell,Not so confident,
5.51E+15,alto sax - 5505882859241472.wav,sound recording,TRUE,FALSE,FALSE,5.99E+15,Somewhat dissatisfied,alto sax,,alto_sax.wav,5.91E+15,acoustic instruments,bus horn,Confident,
6.23E+15,guiro - 6225019298381824.wav,sound recording,FALSE,FALSE,FALSE,5.99E+15,Somewhat dissatisfied,guiro,,guiro.wav,5.77E+15,acoustic instruments,door squeaking,Not so confident,
5.76E+15,violin (plucked) - 5762094838317056.wav,sound recording,FALSE,FALSE,TRUE,5.99E+15,Somewhat satisfied,violin (plucked),,violin_plucked.wav,6.54E+15,acoustic instruments,"drum beating , drawing plastic, pulling violin string, guitar string, ",Confident,
6.21E+15,oboe - 6206087082541056.wav,sound recording,TRUE,FALSE,FALSE,5.99E+15,Mostly satisfied,oboe,,oboe.wav,6.4E+15,acoustic instruments,sound of a horn,Very confident,
4.91E+15,burp - 4908839186989056.wav,sound recording,TRUE,FALSE,FALSE,5.18E+15,Somewhat satisfied,burp,,person_burping.wav,5.66E+15,everyday,burping,Very confident,
4.8E+15,hammering - 4803844416471040.wav,sound recording,TRUE,FALSE,FALSE,5.18E+15,Mostly satisfied,hammering,,hammer_hitting.wav,6.38E+15,everyday,hammering,Confident,
6.16E+15,laughing - 6156522354638848.wav,sound recording,TRUE,FALSE,FALSE,5.18E+15,Completely satisfied,laughing,,man_laughing.wav,5.47E+15,everyday,laughing,Very confident,
5.13E+15,sneeze - 5133431616831488.wav,sound recording,TRUE,FALSE,FALSE,5.18E+15,Mostly satisfied,sneeze,,woman_sneezing.wav,6.6E+15,everyday,sneezing,Very confident,
5.17E+15,triangle - 5171105190903808.wav,sound recording,FALSE,TRUE,TRUE,6.39E+15,,triangle,,triangle.wav,4.64E+15,acoustic instruments,,,
6.03E+15,bass (bowed) - 6030803024740352.wav,sound recording,FALSE,TRUE,FALSE,6.39E+15,,bass (bowed),,bass_bowed.wav,5.35E+15,acoustic instruments,,,
4.86E+15,woodblock - 4856816664051712.wav,sound recording,FALSE,TRUE,TRUE,6.39E+15,,woodblock,,woodblock.wav,5.84E+15,acoustic instruments,,,
5.2E+15,woodblock - 5201798637813760.wav,sound recording,FALSE,TRUE,TRUE,6.39E+15,,woodblock,,woodblock.wav,5.84E+15,acoustic instruments,,,
6.3E+15,woodblock - 6300614480887808.wav,sound recording,FALSE,TRUE,TRUE,6.39E+15,,woodblock,,woodblock.wav,5.84E+15,acoustic instruments,,,
6.2E+15,tambourine - 6196444344090624.wav,sound recording,FALSE,TRUE,TRUE,6.39E+15,,tambourine,,tambourine.wav,6.12E+15,acoustic instruments,,,
5.13E+15,tambourine - 5127195055882240.wav,sound recording,FALSE,TRUE,TRUE,6.39E+15,,tambourine,,tambourine.wav,6.12E+15,acoustic instruments,,,
5.1E+15,bass (bowed) - 5103873383464960.wav,sound recording,FALSE,FALSE,FALSE,6.39E+15,Somewhat satisfied,bass (bowed),,bass_bowed.wav,5.35E+15,acoustic instruments,low note violin,Neutral,
5.74E+15,woodblock - 5741830645743616.wav,sound recording,FALSE,FALSE,TRUE,6.39E+15,Completely satisfied,woodblock,,woodblock.wav,5.84E+15,acoustic instruments,one hit on desk,Confident,
6.33E+15,tambourine - 6330230964748288.wav,sound recording,FALSE,FALSE,TRUE,6.39E+15,Somewhat satisfied,tambourine,,tambourine.wav,6.12E+15,acoustic instruments,one shake -tambourine,Confident,
5.65E+15,triangle - 5649952705347584.wav,sound recording,FALSE,TRUE,TRUE,6.39E+15,,triangle,,triangle.wav,4.64E+15,acoustic instruments,,,
5.18E+15,tambourine - 5178880692322304.wav,sound recording,FALSE,TRUE,TRUE,6.39E+15,,tambourine,,tambourine.wav,6.12E+15,acoustic instruments,,,
5.72E+15,windgong - 5722383033827328.wav,sound recording,TRUE,FALSE,FALSE,6.39E+15,Neither satisfied or dissatisfied,windgong,,windgong.wav,4.71E+15,acoustic instruments,drum disc hit,Confident,
5.09E+15,triangle - 5087002751926272.wav,sound recording,FALSE,FALSE,TRUE,6.39E+15,Somewhat dissatisfied,triangle,,triangle.wav,4.64E+15,acoustic instruments,frequency -disc alarm,Neutral,
5.14E+15,trumpet - 5136764243017728.wav,sound recording,TRUE,FALSE,FALSE,6.39E+15,Mostly satisfied,trumpet,,trumpet.wav,5.21E+15,acoustic instruments,vehicle horn,Confident,
5.2E+15,ocean - 5198543321038848.wav,sound recording,TRUE,FALSE,FALSE,5.67E+15,Somewhat satisfied,ocean,,waves_breaking.wav,4.63E+15,everyday,ocean waves,Very confident,
5.19E+15,sandpaper - 5190842981548032.wav,sound recording,FALSE,FALSE,TRUE,5.67E+15,Mostly satisfied,sandpaper,,sandpaper_rubbing.wav,5.17E+15,everyday,Sounds like scrubbing,Confident,
6.28E+15,zipper - 6283708147433472.wav,sound recording,TRUE,FALSE,FALSE,5.67E+15,Somewhat satisfied,zipper,,zipper_opening.wav,5.9E+15,everyday,a zipper,Very confident,
6.3E+15,chickens - 6299857224466432.wav,sound recording,TRUE,FALSE,FALSE,5.67E+15,Mostly satisfied,chickens,,chickens_clucking.wav,5.5E+15,everyday,chicken,Very confident,
6.25E+15,monkey - 6249762336538624.wav,sound recording,TRUE,FALSE,FALSE,5.67E+15,Somewhat satisfied,monkey,,monkey_calling.wav,6.6E+15,everyday,monkey,Very confident,
5.69E+15,subsynth 1768 - 5685122447704064.wav,sound recording,FALSE,TRUE,FALSE,4.89E+15,,subsynth 1768,,subsynth_1768.wav,5.46E+15,single synthesizer,,,
5.64E+15,anti matter clouds - 5639183477506048.wav,sound recording,TRUE,FALSE,FALSE,4.89E+15,Somewhat dissatisfied,anti matter clouds,,anti_matter_clouds.wav,4.54E+15,commercial synthesizers,airplane taking off,Not at all confident,
5.14E+15,bell swarm - 5144660943044608.wav,sound recording,TRUE,FALSE,FALSE,4.89E+15,Mostly dissatisfied,bell swarm,,bell_swarm.wav,5.1E+15,commercial synthesizers,oscilloscope that outputs audio,Not so confident,
5.74E+15,subsynth 8828 - 5740939842682880.wav,sound recording,FALSE,FALSE,TRUE,4.89E+15,Mostly satisfied,subsynth 8828,,subsynth_8828.wav,5.02E+15,single synthesizer,"sounds too synthetic to be the ocean, but i guess that's what it's trying for.",Neutral,
5.76E+15,subsynth 1768 - 5757552776183808.wav,sound recording,TRUE,FALSE,FALSE,4.89E+15,Somewhat dissatisfied,subsynth 1768,,subsynth_1768.wav,5.46E+15,single synthesizer,synthesizer,Not so confident,
5.72E+15,subsynth 1768 - 5724223829966848.wav,sound recording,FALSE,TRUE,FALSE,4.89E+15,,subsynth 1768,,subsynth_1768.wav,5.46E+15,single synthesizer,,,
5.65E+15,subsynth 2208 - 5649268060717056.wav,sound recording,TRUE,FALSE,FALSE,4.89E+15,Mostly dissatisfied,subsynth 2208,,subsynth_2208.wav,4.66E+15,single synthesizer,synthesizer,Neutral,
6.04E+15,subsynth 2248 - 6044965276745728.wav,sound recording,FALSE,TRUE,FALSE,5.11E+15,,subsynth 2248,,subsynth_2248.wav,5.51E+15,single synthesizer,,,
5.38E+15,subsynth 2248 - 5382337722318848.wav,sound recording,FALSE,TRUE,FALSE,5.11E+15,,subsynth 2248,,subsynth_2248.wav,5.51E+15,single synthesizer,,,
4.85E+15,subsynth 2039 - 4852613635899392.wav,sound recording,TRUE,FALSE,FALSE,5.11E+15,Completely satisfied,subsynth 2039,,subsynth_2039.wav,6.72E+15,single synthesizer,Factory chimney,Confident,
6.26E+15,subsynth 2248 - 6257460931198976.wav,sound recording,TRUE,FALSE,FALSE,5.11E+15,Completely satisfied,subsynth 2248,,subsynth_2248.wav,5.51E+15,single synthesizer,Hammer,Very confident,
4.92E+15,synth evolving lead - 4919065369903104.wav,sound recording,TRUE,FALSE,FALSE,5.11E+15,Mostly satisfied,synth evolving lead,,synth_evolving_lead.wav,5.28E+15,commercial synthesizers,Train,Very confident,
6.01E+15,subsynth 2057 - 6009553271390208.wav,sound recording,TRUE,FALSE,FALSE,5.11E+15,Mostly satisfied,subsynth 2057,,subsynth_2057.wav,5.65E+15,single synthesizer,reversing a  backhoe loader,Neutral,
5.14E+15,chewing - 5142146105475072.wav,sound recording,FALSE,TRUE,FALSE,6.45E+15,,chewing,,person_chewing.wav,5.1E+15,everyday,,,
4.58E+15,chewing - 4579196152053760.wav,sound recording,FALSE,TRUE,FALSE,6.45E+15,,chewing,,person_chewing.wav,5.1E+15,everyday,,,
6.09E+15,water dripping - 6094804211466240.wav,sound recording,FALSE,TRUE,FALSE,6.45E+15,,water dripping,,water_dripping.wav,5.55E+15,everyday,,,
6.27E+15,water dripping - 6268046012317696.wav,sound recording,FALSE,TRUE,FALSE,6.45E+15,,water dripping,,water_dripping.wav,5.55E+15,everyday,,,
6.58E+15,water dripping - 6579041104560128.wav,sound recording,FALSE,TRUE,FALSE,6.45E+15,,water dripping,,water_dripping.wav,5.55E+15,everyday,,,
6.35E+15,water dripping - 6346746993049600.wav,sound recording,FALSE,TRUE,FALSE,6.45E+15,,water dripping,,water_dripping.wav,5.55E+15,everyday,,,
4.69E+15,water dripping - 4692329885597696.wav,sound recording,TRUE,FALSE,FALSE,6.45E+15,Mostly satisfied,water dripping,,water_dripping.wav,5.55E+15,everyday,drops of water,Very confident,
5.71E+15,chewing - 5705096058896384.wav,sound recording,FALSE,TRUE,FALSE,6.45E+15,,chewing,,person_chewing.wav,5.1E+15,everyday,,,
5.05E+15,chewing - 5051865892913152.wav,sound recording,FALSE,TRUE,FALSE,6.45E+15,,chewing,,person_chewing.wav,5.1E+15,everyday,,,
5.85E+15,water dripping - 5850454932062208.wav,sound recording,FALSE,TRUE,FALSE,6.45E+15,,water dripping,,water_dripping.wav,5.55E+15,everyday,,,
5E+15,water dripping - 4996254656364544.wav,sound recording,FALSE,TRUE,FALSE,6.45E+15,,water dripping,,water_dripping.wav,5.55E+15,everyday,,,
6.39E+15,doorbell - 6392582884032512.wav,sound recording,FALSE,TRUE,TRUE,6.45E+15,,doorbell,,doorbell_ringing.wav,6.14E+15,everyday,,,
4.58E+15,sneeze - 4582110824235008.wav,sound recording,FALSE,TRUE,FALSE,6.45E+15,,sneeze,,woman_sneezing.wav,6.6E+15,everyday,,,
5.67E+15,child coughing - 5665625309446144.wav,sound recording,FALSE,TRUE,FALSE,6.45E+15,,child coughing,,child_coughing.wav,6.63E+15,everyday,,,
6.53E+15,child coughing - 6526482784452608.wav,sound recording,TRUE,FALSE,FALSE,6.45E+15,Completely satisfied,child coughing,,child_coughing.wav,6.63E+15,everyday,child coughing,Very confident,
5.86E+15,doorbell - 5860230277627904.wav,sound recording,FALSE,FALSE,TRUE,6.45E+15,Completely satisfied,doorbell,,doorbell_ringing.wav,6.14E+15,everyday,door bell,Very confident,
5.83E+15,chewing - 5834688107118592.wav,sound recording,TRUE,FALSE,FALSE,6.45E+15,Mostly satisfied,chewing,,person_chewing.wav,5.1E+15,everyday,eating chips,Confident,
5.3E+15,sneeze - 5297280324206592.wav,sound recording,TRUE,FALSE,FALSE,6.45E+15,Completely satisfied,sneeze,,woman_sneezing.wav,6.6E+15,everyday,sneeze,Very confident,
5.27E+15,water dripping - 5271738153697280.wav,sound recording,FALSE,TRUE,FALSE,6.45E+15,,water dripping,,water_dripping.wav,5.55E+15,everyday,,,
5.74E+15,bell swarm - 5736829290545152.wav,sound recording,FALSE,FALSE,TRUE,5.77E+15,Mostly satisfied,bell swarm,,bell_swarm.wav,5.1E+15,commercial synthesizers,musical instrument with metal,Neutral,
6.22E+15,subsynth 2007 - 6222660958683136.wav,sound recording,FALSE,TRUE,FALSE,5.77E+15,,subsynth 2007,,subsynth_2007.wav,6.44E+15,single synthesizer,,,
6.25E+15,subsynth 2007 - 6249708515229696.wav,sound recording,TRUE,FALSE,FALSE,5.77E+15,Somewhat satisfied,subsynth 2007,,subsynth_2007.wav,6.44E+15,single synthesizer,computer generated sound,Not so confident,
5.08E+15,subsynth 1768 - 5083642074234880.wav,sound recording,TRUE,FALSE,FALSE,5.77E+15,Neither satisfied or dissatisfied,subsynth 1768,,subsynth_1768.wav,5.46E+15,single synthesizer,empty phone line,Neutral,
6.25E+15,subsynth 2009 - 6245632591265792.wav,sound recording,TRUE,FALSE,FALSE,5.77E+15,Mostly satisfied,subsynth 2009,,subsynth_2009.wav,5.03E+15,single synthesizer,high pitched computer noise ,Confident,
5.74E+15,anti matter clouds - 5744981138472960.wav,sound recording,TRUE,FALSE,FALSE,5.77E+15,Somewhat satisfied,anti matter clouds,,anti_matter_clouds.wav,4.54E+15,commercial synthesizers,airplane going overhead ,Neutral,
4.74E+15,machine gun - 4735291101282304.wav,sound recording,TRUE,FALSE,FALSE,6.61E+15,Mostly satisfied,machine gun,,machine_gun_firing.wav,6.03E+15,everyday,machine gun,Very confident,
4.71E+15,frying food - 4705503355600896.wav,sound recording,TRUE,FALSE,FALSE,6.61E+15,Neither satisfied or dissatisfied,frying food,,food_frying.wav,5.96E+15,everyday,rain,Confident,
5.36E+15,helicopter - 5355862335946752.wav,sound recording,FALSE,TRUE,FALSE,6.61E+15,,helicopter,,helicopter_flying.wav,5.54E+15,everyday,,,
4.73E+15,machine gun - 4729306064355328.wav,sound recording,FALSE,TRUE,FALSE,6.61E+15,,machine gun,,machine_gun_firing.wav,6.03E+15,everyday,,,
6.45E+15,helicopter - 6454371088859136.wav,sound recording,TRUE,FALSE,FALSE,6.61E+15,Somewhat satisfied,helicopter,,helicopter_flying.wav,5.54E+15,everyday,helicopter,Confident,
5.33E+15,telephone - 5328471182016512.wav,sound recording,TRUE,FALSE,FALSE,6.61E+15,Mostly satisfied,telephone,,telephone_ringing.wav,6.44E+15,everyday,telephone ring,Very confident,
