id,identification_type,training,participant_id,vocal_imitation_id,sound_label,sound_recording,sound_label_id,sound_recording_id,audio_concept_subset,vocal_imitation_filename,participants_vocal_imitation_description,participants_vocal_imitation_description_confidence,selection_sound_label,selection_sound_label_id,selection_sound_recording,selection_sound_recording_id,selection_confidence,selection_match,distractor0_id,distractor1_id,distractor2_id,distractor3_id,distractor4_id,distractor5_id,distractor6_id,distractor7_id,distractor8_id,description_match
5126012933242880,sound recording,False,5941297248468992,6589487270330368,euro hook,euro_hook.wav,4660503909498880,5074171805564928,commercial synthesizers,euro hook - 6589487270330368.wav,a whirring machine,Neutral,sparkle motion,6367564967968768,sparkle_motion.wav,5716136809201664,Not so confident,False,6082379139514368,6410994066653184,5753830784368640,6073038927822848,5555194989379584,5418298812399616,5716136809201664,5359139127558144,4655659186388992,
5080146574835712,sound recording,False,5958778637778944,6300115325157376,photon blast,photon_blast.wav,5402398038163456,6344509046652928,commercial synthesizers,photon blast - 6300115325157376.wav,guitar,Very confident,sparkle motion,6367564967968768,sparkle_motion.wav,5716136809201664,Neutral,False,5418298812399616,6196323548135424,5716136809201664,5922296581586944,5074495270289408,5555194989379584,6067878793052160,4665664044269568,6073038927822848,
5822403225583616,sound recording,False,5958778637778944,5516281780371456,abyss of despair,abyss_of_despair.wav,5695932477734912,6082379139514368,commercial synthesizers,abyss of despair - 5516281780371456.wav,stringed instrument,Very confident,sparkle motion,6367564967968768,sparkle_motion.wav,5716136809201664,Neutral,False,5905402596163584,5716136809201664,6203771558297600,5060977666031616,6410994066653184,6681094896222208,5074171805564928,6468352549584896,6719408688857088,
5116646549094400,sound recording,False,6226078947344384,6515058842533888,spacecraft engine,spacecraft_engine.wav,4923089083170816,6063034069942272,commercial synthesizers,spacecraft engine - 6515058842533888.wav,,,sparkle motion,6367564967968768,sparkle_motion.wav,5716136809201664,Confident,False,5074171805564928,5273720012668928,5716136809201664,5922296581586944,5472355807657984,5060977666031616,4665664044269568,5378691697737728,4796396674744320,
5680051165069312,sound recording,True,6254739264110592,5028282764361728,sparkle motion,sparkle_motion.wav,6367564967968768,5716136809201664,commercial synthesizers,sparkle motion - 5028282764361728.wav,A foghorn,Not at all confident,sparkle motion,6367564967968768,sparkle_motion.wav,5716136809201664,Confident,True,5060977666031616,5922296581586944,5273720012668928,5074495270289408,5472355807657984,6067878793052160,5637121758986240,5753830784368640,6073038927822848,
5532977190666240,sound recording,False,6282355568279552,5705355367546880,sparkle motion,sparkle_motion.wav,6367564967968768,5716136809201664,commercial synthesizers,sparkle motion - 5705355367546880.wav,A whammy bar on guitar,Confident,sparkle motion,6367564967968768,sparkle_motion.wav,5716136809201664,Very confident,True,5030558828593152,6203771558297600,5378691697737728,6544198719242240,5434661832491008,5060977666031616,6481870153842688,6468352549584896,5144356671455232,
5002717441294336,sound recording,True,6410092324847616,6253464732565504,sparkle motion,sparkle_motion.wav,6367564967968768,5716136809201664,commercial synthesizers,sparkle motion - 6253464732565504.wav,car engine,Neutral,sparkle motion,6367564967968768,sparkle_motion.wav,5716136809201664,Confident,True,5144356671455232,5273720012668928,5074495270289408,6063034069942272,6344509046652928,4796396674744320,5030558828593152,6073038927822848,6544198719242240,
6051750184222720,sound recording,False,6427834700529664,4933216884490240,freaky moonlight,freaky_moonlight.wav,5496200392343552,6544198719242240,commercial synthesizers,freaky moonlight - 4933216884490240.wav,saw used as musical instrument,Not so confident,sparkle motion,6367564967968768,sparkle_motion.wav,5716136809201664,Very confident,False,5060977666031616,4665664044269568,5637121758986240,5716136809201664,5030558828593152,5359346628165632,5359139127558144,4655659186388992,5144356671455232,
4994656592986112,sound recording,False,6443127200022528,5301070095974400,needle strings,needle_strings.wav,4933250438922240,6410994066653184,commercial synthesizers,needle strings - 5301070095974400.wav,mechanical humming,Neutral,sparkle motion,6367564967968768,sparkle_motion.wav,5716136809201664,Not so confident,False,5060977666031616,6203771558297600,5434661832491008,5836669966090240,6681094896222208,5074495270289408,5716136809201664,5555194989379584,5378691697737728,
5474593284292608,sound recording,False,6493461800812544,4796717991985152,sparkle motion,sparkle_motion.wav,6367564967968768,5716136809201664,commercial synthesizers,sparkle motion - 4796717991985152.wav,tuba sound,Very confident,sparkle motion,6367564967968768,sparkle_motion.wav,5716136809201664,Confident,True,6073038927822848,4655659186388992,4796396674744320,6719408688857088,5359139127558144,5555194989379584,5922296581586944,6063034069942272,6196323548135424,
6403424790773760,sound recording,False,6493461800812544,5028282764361728,sparkle motion,sparkle_motion.wav,6367564967968768,5716136809201664,commercial synthesizers,sparkle motion - 5028282764361728.wav,organ key,Not so confident,sparkle motion,6367564967968768,sparkle_motion.wav,5716136809201664,Confident,True,6681094896222208,6468352549584896,6719408688857088,5555194989379584,4665664044269568,5359139127558144,5060977666031616,6073038927822848,6544198719242240,
5142673782472704,sound recording,False,4702761622962176,5122718894653440,subsynth 2078,subsynth_2078.wav,5683462040190976,6035716735762432,single synthesizer,subsynth 2078 - 5122718894653440.wav,bass,Not so confident,subsynth 1828,6086089991258112,subsynth_1828.wav,5734246270369792,Not so confident,False,4980185573097472,6349455506800640,6035305761079296,6344301546045440,5237954209382400,4909405854236672,5734246270369792,4796189174136832,6189726478368768,
6627280767942656,sound recording,False,4885515635523584,5305737651683328,subsynth 1768,subsynth_1768.wav,5486039036592128,5237954209382400,single synthesizer,subsynth 1768 - 5305737651683328.wav,sound,Neutral,subsynth 1828,6086089991258112,subsynth_1828.wav,5734246270369792,Neutral,False,4648211176226816,6035716735762432,5914848571424768,5711190349053952,5077664150847488,5401987063480320,5734246270369792,6344301546045440,6625984023363584,
5300820920762368,sound recording,False,4888383801262080,4854832657596416,subsynth 1828,subsynth_1828.wav,6086089991258112,5734246270369792,single synthesizer,subsynth 1828 - 4854832657596416.wav,someone saying wow,Neutral,subsynth 1828,6086089991258112,subsynth_1828.wav,5734246270369792,Very confident,True,4796189174136832,4714611370622976,5401987063480320,5914848571424768,5211161129648128,4573161991438336,6279086762622976,5452771293659136,5077664150847488,
5099834168049664,sound recording,False,4918822905577472,6193448201748480,subsynth 5940,subsynth_5940.wav,5707306624876544,4573873882267648,single synthesizer,subsynth 5940 - 6193448201748480.wav,person yawning,Neutral,subsynth 1828,6086089991258112,subsynth_1828.wav,5734246270369792,Confident,False,6625984023363584,4796189174136832,5144864014467072,6297196223791104,5734246270369792,6630828746473472,6344301546045440,6279086762622976,5711190349053952,
6026840447647744,sound recording,False,5073141952937984,5323285143224320,subsynth 1828,subsynth_1828.wav,6086089991258112,5734246270369792,single synthesizer,subsynth 1828 - 5323285143224320.wav,Weedeater,Not at all confident,subsynth 1828,6086089991258112,subsynth_1828.wav,5734246270369792,Confident,True,6059657688776704,5211161129648128,6477798524846080,4937134163099648,6118144942800896,5711190349053952,6200395177132032,4573873882267648,5401987063480320,
5852967286603776,sound recording,False,5092380923396096,4817176531828736,subsynth 1828,subsynth_1828.wav,6086089991258112,5734246270369792,single synthesizer,subsynth 1828 - 4817176531828736.wav,lawn mower,Neutral,subsynth 1828,6086089991258112,subsynth_1828.wav,5734246270369792,Confident,True,6477798524846080,4909405854236672,4730872653676544,4933757781934080,4573161991438336,6297196223791104,6189726478368768,4992245035958272,5144864014467072,
6232169680732160,sound recording,True,5255353725878272,6375152296132608,subsynth 2198,subsynth_2198.wav,5594220672843776,4980185573097472,single synthesizer,subsynth 2198 - 6375152296132608.wav,plane flying by,Neutral,subsynth 1828,6086089991258112,subsynth_1828.wav,5734246270369792,Not so confident,False,6189726478368768,6035716735762432,5734246270369792,5964937016901632,5914848571424768,6477798524846080,6341132665487360,5711190349053952,4992245035958272,
4802776915771392,sound recording,False,5338377658302464,5942455815897088,subsynth 2057,subsynth_2057.wav,5051275871780864,5593508782014464,single synthesizer,subsynth 2057 - 5942455815897088.wav,engine ,Confident,subsynth 1828,6086089991258112,subsynth_1828.wav,5734246270369792,Confident,False,6344301546045440,4980185573097472,6297196223791104,6035716735762432,5711190349053952,6200395177132032,4648211176226816,6035305761079296,5734246270369792,
5819214346584064,sound recording,False,5422996969750528,4897851452686336,subsynth 2222,subsynth_2222.wav,5932301439467520,5711190349053952,single synthesizer,subsynth 2222 - 4897851452686336.wav,dog whimper,Neutral,subsynth 1828,6086089991258112,subsynth_1828.wav,5734246270369792,Not so confident,False,6341132665487360,6344301546045440,5914848571424768,4992245035958272,6297196223791104,4933757781934080,5734246270369792,4796189174136832,4573161991438336,
6286648119656448,sound recording,False,5422996969750528,5548391492747264,subsynth 1828,subsynth_1828.wav,6086089991258112,5734246270369792,single synthesizer,subsynth 1828 - 5548391492747264.wav,motorcycle,Not at all confident,subsynth 1828,6086089991258112,subsynth_1828.wav,5734246270369792,Very confident,True,4937134163099648,6560561739333632,4933757781934080,6118144942800896,4936926662492160,4730872653676544,6349455506800640,6477798524846080,4573873882267648,
6395807263621120,sound recording,True,5424929906360320,5293709058899968,subsynth 2917,subsynth_2917.wav,6177175778623488,6341132665487360,single synthesizer,subsynth 2917 - 5293709058899968.wav,wind,Neutral,subsynth 1828,6086089991258112,subsynth_1828.wav,5734246270369792,Neutral,False,5914848571424768,5734246270369792,6059657688776704,6200395177132032,6035716735762432,5401987063480320,6344301546045440,4937134163099648,6035305761079296,
4752671089098752,sound recording,True,5450386580176896,5388577907146752,subsynth 3378,subsynth_3378.wav,5120512086769664,4992245035958272,single synthesizer,subsynth 3378 - 5388577907146752.wav,bell,Not so confident,subsynth 1828,6086089991258112,subsynth_1828.wav,5734246270369792,Neutral,False,4936926662492160,4573873882267648,5914848571424768,5401987063480320,5593508782014464,5452771293659136,6752676431790080,5510088974401536,5734246270369792,
5348840467070976,sound recording,False,5450386580176896,5750416151150592,subsynth 1828,subsynth_1828.wav,6086089991258112,5734246270369792,single synthesizer,subsynth 1828 - 5750416151150592.wav,a siren,Neutral,subsynth 1828,6086089991258112,subsynth_1828.wav,5734246270369792,Neutral,True,6035716735762432,6118144942800896,5211161129648128,5593508782014464,5237954209382400,5914848571424768,4573873882267648,6625984023363584,6344301546045440,
5865597309026304,sound recording,False,5572119911989248,6347312854990848,subsynth 1828,subsynth_1828.wav,6086089991258112,5734246270369792,single synthesizer,subsynth 1828 - 6347312854990848.wav,Siren,Confident,subsynth 1828,6086089991258112,subsynth_1828.wav,5734246270369792,Not so confident,True,4796189174136832,5144864014467072,6118144942800896,5510088974401536,6200395177132032,6279086762622976,4936926662492160,5593508782014464,6035305761079296,
4563395302916096,sound recording,False,5609460357660672,5843534666006528,subsynth 2127,subsynth_2127.wav,4511545316868096,6349455506800640,single synthesizer,subsynth 2127 - 5843534666006528.wav,sound of a chainsaw buzzing,Not so confident,subsynth 1828,6086089991258112,subsynth_1828.wav,5734246270369792,Confident,False,5510088974401536,5077664150847488,6279086762622976,5734246270369792,6630828746473472,4573873882267648,4933757781934080,4980185573097472,6344301546045440,
6661217452032000,sound recording,False,5645175091101696,5750416151150592,subsynth 1828,subsynth_1828.wav,6086089991258112,5734246270369792,single synthesizer,subsynth 1828 - 5750416151150592.wav,wasp,Confident,subsynth 1828,6086089991258112,subsynth_1828.wav,5734246270369792,Confident,True,6752676431790080,4730872653676544,6035716735762432,5211161129648128,6200395177132032,5593508782014464,4933757781934080,6118144942800896,5914848571424768,
5681758347460608,sound recording,False,5671018043539456,5957416260730880,subsynth 1828,subsynth_1828.wav,6086089991258112,5734246270369792,single synthesizer,subsynth 1828 - 5957416260730880.wav,humming,Confident,subsynth 1828,6086089991258112,subsynth_1828.wav,5734246270369792,Neutral,True,6344301546045440,5711190349053952,6560561739333632,6035305761079296,6297196223791104,4937134163099648,4933757781934080,4714611370622976,5914848571424768,
5410644845133824,sound recording,False,5731015045677056,5894436068261888,subsynth 4768,subsynth_4768.wav,6720120579686400,4936926662492160,single synthesizer,subsynth 4768 - 5894436068261888.wav,synthesizer,Confident,subsynth 1828,6086089991258112,subsynth_1828.wav,5734246270369792,Neutral,False,6200395177132032,4992245035958272,6477798524846080,6341132665487360,4796189174136832,6059657688776704,4909405854236672,5734246270369792,6344301546045440,
6102489317244928,sound recording,False,5745111329669120,6347312854990848,subsynth 1828,subsynth_1828.wav,6086089991258112,5734246270369792,single synthesizer,subsynth 1828 - 6347312854990848.wav,police horn,Confident,subsynth 1828,6086089991258112,subsynth_1828.wav,5734246270369792,Confident,True,4980185573097472,4936926662492160,5144864014467072,5711190349053952,5211161129648128,4714611370622976,6189726478368768,5510088974401536,4648211176226816,
5240651515953152,sound recording,False,5846556511043584,4584709279449088,subsynth 1828,subsynth_1828.wav,6086089991258112,5734246270369792,single synthesizer,subsynth 1828 - 4584709279449088.wav,A ghost,Not so confident,subsynth 1828,6086089991258112,subsynth_1828.wav,5734246270369792,Confident,True,5510088974401536,4992245035958272,6297196223791104,5211161129648128,4933757781934080,6200395177132032,6752676431790080,5144864014467072,5452771293659136,
6333120202670080,sound recording,False,5927880643051520,5758753487978496,subsynth 1828,subsynth_1828.wav,6086089991258112,5734246270369792,single synthesizer,subsynth 1828 - 5758753487978496.wav,mosquito,Confident,subsynth 1828,6086089991258112,subsynth_1828.wav,5734246270369792,Very confident,True,4573873882267648,6349455506800640,6035716735762432,5593508782014464,4933757781934080,5964937016901632,4648211176226816,6200395177132032,6477798524846080,
4696334338621440,sound recording,False,6216280315002880,6310560551403520,subsynth 2217,subsynth_2217.wav,4581406718033920,6752676431790080,single synthesizer,subsynth 2217 - 6310560551403520.wav,sounds like a bee,Very confident,subsynth 1828,6086089991258112,subsynth_1828.wav,5734246270369792,Confident,False,4980185573097472,6118144942800896,6297196223791104,5734246270369792,6341132665487360,6477798524846080,5144864014467072,5452771293659136,6189726478368768,
5093577474441216,sound recording,False,6274587650162688,5254243141287936,subsynth 2002,subsynth_2002.wav,5786403816341504,5510088974401536,single synthesizer,subsynth 2002 - 5254243141287936.wav,donkey,Neutral,subsynth 1828,6086089991258112,subsynth_1828.wav,5734246270369792,Confident,False,6279086762622976,5964937016901632,6035305761079296,6560561739333632,6344301546045440,5734246270369792,4909405854236672,6118144942800896,5144864014467072,
5205006105968640,sound recording,False,6274587650162688,5673229683261440,subsynth 2215,subsynth_2215.wav,4851507547602944,4937134163099648,single synthesizer,subsynth 2215 - 5673229683261440.wav,mettalic bowl,Neutral,subsynth 1828,6086089991258112,subsynth_1828.wav,5734246270369792,Confident,False,4936926662492160,5593508782014464,4573873882267648,6118144942800896,5237954209382400,5734246270369792,6059657688776704,5211161129648128,5077664150847488,
5680862712561664,sound recording,False,6274587650162688,6233708822528000,subsynth 1828,subsynth_1828.wav,6086089991258112,5734246270369792,single synthesizer,subsynth 1828 - 6233708822528000.wav,weed wacker,Not so confident,subsynth 1828,6086089991258112,subsynth_1828.wav,5734246270369792,Neutral,True,4992245035958272,6344301546045440,4909405854236672,5510088974401536,5211161129648128,6279086762622976,4933757781934080,5144864014467072,6189726478368768,
4772210707267584,sound recording,False,6501768267563008,4854832657596416,subsynth 1828,subsynth_1828.wav,6086089991258112,5734246270369792,single synthesizer,subsynth 1828 - 4854832657596416.wav,A boat whistle ,Not at all confident,subsynth 1828,6086089991258112,subsynth_1828.wav,5734246270369792,Not so confident,True,4573161991438336,6118144942800896,6560561739333632,5711190349053952,6059657688776704,4573873882267648,5237954209382400,5144864014467072,5452771293659136,
4965098359619584,sound recording,False,4702761622962176,4734473044230144,feedback,feedback.wav,5660166674448384,6481870153842688,commercial synthesizers,feedback - 4734473044230144.wav,motor,Not so confident,soft shimmer,4519868158181376,soft_shimmer.wav,5753830784368640,Not so confident,False,6410994066653184,6681094896222208,4665664044269568,6468352549584896,5753830784368640,5418298812399616,4655659186388992,5060977666031616,5472355807657984,
6042543921823744,sound recording,False,4918822905577472,5729821648748544,soft shimmer,soft_shimmer.wav,4519868158181376,5753830784368640,commercial synthesizers,soft shimmer - 5729821648748544.wav,cello,Not so confident,soft shimmer,4519868158181376,soft_shimmer.wav,5753830784368640,Neutral,True,4655659186388992,6186877572874240,4652282805223424,5922296581586944,4796396674744320,6196323548135424,5378691697737728,5555194989379584,5716136809201664,
5187094079078400,sound recording,False,5122011567226880,4989886830477312,soft shimmer,soft_shimmer.wav,4519868158181376,5753830784368640,commercial synthesizers,soft shimmer - 4989886830477312.wav,gong noise,Confident,soft shimmer,4519868158181376,soft_shimmer.wav,5753830784368640,Confident,True,6082379139514368,5472355807657984,6468352549584896,6073038927822848,6681094896222208,6544198719242240,6481870153842688,5359346628165632,5434661832491008,
5834114125004800,sound recording,False,5223247503163392,5071181971456000,orbit station,orbit_station.wav,5650826462756864,4796396674744320,commercial synthesizers,orbit station - 5071181971456000.wav,plucking guitar string,Not at all confident,soft shimmer,4519868158181376,soft_shimmer.wav,5753830784368640,Not at all confident,False,5144356671455232,5434661832491008,6067878793052160,5753830784368640,5273720012668928,5418298812399616,5505030576668672,5472355807657984,5555194989379584,
4839347220119552,sound recording,False,5422996969750528,4989886830477312,soft shimmer,soft_shimmer.wav,4519868158181376,5753830784368640,commercial synthesizers,soft shimmer - 4989886830477312.wav,metal feedback,Not at all confident,soft shimmer,4519868158181376,soft_shimmer.wav,5753830784368640,Neutral,True,6544198719242240,6063034069942272,5555194989379584,6186877572874240,4652282805223424,5418298812399616,6344509046652928,5754241759051776,5030558828593152,
5075695512322048,sound recording,False,5671018043539456,5685058828500992,soft shimmer,soft_shimmer.wav,4519868158181376,5753830784368640,commercial synthesizers,soft shimmer - 5685058828500992.wav,bell,Confident,soft shimmer,4519868158181376,soft_shimmer.wav,5753830784368640,Confident,True,5472355807657984,5836669966090240,6067878793052160,5273720012668928,6544198719242240,4796396674744320,6063034069942272,5074495270289408,5637121758986240,
5285982882496512,sound recording,False,5958778637778944,5116242755059712,abyss of despair,abyss_of_despair.wav,5695932477734912,6082379139514368,commercial synthesizers,abyss of despair - 5116242755059712.wav,gong,Very confident,soft shimmer,4519868158181376,soft_shimmer.wav,5753830784368640,Confident,False,5555194989379584,6196323548135424,6186877572874240,5359139127558144,5434661832491008,5060977666031616,5359346628165632,5753830784368640,5228613997690880,
5871492151640064,sound recording,False,5958778637778944,4815031732535296,dissonant bells,dissonant_bells.wav,4960190084415488,5074495270289408,commercial synthesizers,dissonant bells - 4815031732535296.wav,guitar,Very confident,soft shimmer,4519868158181376,soft_shimmer.wav,5753830784368640,Neutral,False,5359346628165632,5418298812399616,5060977666031616,5753830784368640,5472355807657984,6073038927822848,5836669966090240,5905402596163584,6063034069942272,
6458679679254528,sound recording,False,5958778637778944,4915836628238336,resonant clouds,resonant_clouds.wav,6327615061229568,5359346628165632,commercial synthesizers,resonant clouds - 4915836628238336.wav,humming,Neutral,soft shimmer,4519868158181376,soft_shimmer.wav,5753830784368640,Very confident,False,6073038927822848,5378691697737728,4665664044269568,6544198719242240,5922296581586944,5359139127558144,5753830784368640,5273720012668928,6719408688857088,
4747989507637248,sound recording,False,5975731679002624,6026712471044096,reversed envelope,reversed_envelope.wav,6177383279230976,5836669966090240,commercial synthesizers,reversed envelope - 6026712471044096.wav,making sound with mouth,Neutral,soft shimmer,4519868158181376,soft_shimmer.wav,5753830784368640,Neutral,False,6082379139514368,5716136809201664,6681094896222208,5505030576668672,6067878793052160,5637121758986240,5753830784368640,6410994066653184,4652282805223424,
6414045708025856,sound recording,False,6198653098131456,5993929925197824,soft shimmer,soft_shimmer.wav,4519868158181376,5753830784368640,commercial synthesizers,soft shimmer - 5993929925197824.wav,Door Bell,Not so confident,soft shimmer,4519868158181376,soft_shimmer.wav,5753830784368640,Neutral,True,5074171805564928,5555194989379584,5434661832491008,5074495270289408,5418298812399616,4665664044269568,6196323548135424,4796396674744320,6481870153842688,
5494583739809792,sound recording,False,6208428913459200,6341095487176704,filter bubble,filter_bubble.wav,5132982524313600,5922296581586944,commercial synthesizers,filter bubble - 6341095487176704.wav,tuning fork,Neutral,soft shimmer,4519868158181376,soft_shimmer.wav,5753830784368640,Confident,False,6067878793052160,5753830784368640,6073038927822848,5716136809201664,6544198719242240,5273720012668928,5836669966090240,6468352549584896,6082379139514368,
5737226507911168,sound recording,False,6571512630870016,5766567912538112,mister frosty,mister_frosty.wav,6750150991020032,5555194989379584,commercial synthesizers,mister frosty - 5766567912538112.wav,a gong being hit?,Not so confident,soft shimmer,4519868158181376,soft_shimmer.wav,5753830784368640,Not so confident,False,5505030576668672,5836669966090240,5905402596163584,5922296581586944,5074171805564928,6196323548135424,5753830784368640,6344509046652928,5754241759051776,
5725012963098624,sound recording,False,4702761622962176,5658461438214144,resonant clouds,resonant_clouds.wav,6327615061229568,5359346628165632,commercial synthesizers,resonant clouds - 5658461438214144.wav,oboe,Not so confident,alien discovery,5087876509335552,alien_discovery.wav,5754241759051776,Very confident,False,6067878793052160,6410994066653184,6481870153842688,5228613997690880,4665664044269568,5637121758986240,5754241759051776,6186877572874240,5378691697737728,
5369876143144960,sound recording,False,4774425098452992,6138133989031936,alien discovery,alien_discovery.wav,5087876509335552,5754241759051776,commercial synthesizers,alien discovery - 6138133989031936.wav,someone imitataing a song,Not at all confident,alien discovery,5087876509335552,alien_discovery.wav,5754241759051776,Confident,True,5359346628165632,5060977666031616,6196323548135424,6344509046652928,5836669966090240,5074495270289408,5074171805564928,6067878793052160,6186877572874240,
6422880724189184,sound recording,False,4792479396134912,5312875753111552,alien discovery,alien_discovery.wav,5087876509335552,5754241759051776,commercial synthesizers,alien discovery - 5312875753111552.wav,vibrations,Neutral,alien discovery,5087876509335552,alien_discovery.wav,5754241759051776,Neutral,True,5637121758986240,5716136809201664,5922296581586944,6481870153842688,5378691697737728,6681094896222208,6073038927822848,5418298812399616,6344509046652928,
4980237045596160,sound recording,False,5645175091101696,5182031185051648,alien discovery,alien_discovery.wav,5087876509335552,5754241759051776,commercial synthesizers,alien discovery - 5182031185051648.wav,gargle,Confident,alien discovery,5087876509335552,alien_discovery.wav,5754241759051776,Confident,True,5637121758986240,5378691697737728,5716136809201664,4652282805223424,6063034069942272,6082379139514368,5273720012668928,5074171805564928,6067878793052160,
5721730400124928,sound recording,False,5684961520648192,4768916668678144,alien discovery,alien_discovery.wav,5087876509335552,5754241759051776,commercial synthesizers,alien discovery - 4768916668678144.wav,whistling,Very confident,alien discovery,5087876509335552,alien_discovery.wav,5754241759051776,Not so confident,True,6544198719242240,6082379139514368,5359346628165632,5555194989379584,4655659186388992,5074495270289408,5905402596163584,6063034069942272,5228613997690880,
5738218779574272,sound recording,False,5704147139559424,5857345670217728,alien discovery,alien_discovery.wav,5087876509335552,5754241759051776,commercial synthesizers,alien discovery - 5857345670217728.wav,gurgling ,Not so confident,alien discovery,5087876509335552,alien_discovery.wav,5754241759051776,Confident,True,5555194989379584,5359139127558144,6719408688857088,5378691697737728,5753830784368640,5905402596163584,6082379139514368,4655659186388992,5716136809201664,
6521728591200256,sound recording,False,5795051464556544,4873000771911680,marble on a journey,marble_on_a_journey.wav,6458650755334144,5905402596163584,commercial synthesizers,marble on a journey - 4873000771911680.wav,galloping,Not so confident,alien discovery,5087876509335552,alien_discovery.wav,5754241759051776,Not at all confident,False,6203771558297600,5922296581586944,5378691697737728,6063034069942272,6410994066653184,6468352549584896,5716136809201664,5754241759051776,5418298812399616,
5195410209505280,sound recording,False,5927880643051520,4543896352718848,little summer boy,little_summer_boy.wav,6046140084518912,5144356671455232,commercial synthesizers,little summer boy - 4543896352718848.wav,flute,Neutral,alien discovery,5087876509335552,alien_discovery.wav,5754241759051776,Confident,False,5753830784368640,6067878793052160,6719408688857088,5074171805564928,5505030576668672,5273720012668928,4652282805223424,5716136809201664,5754241759051776,
5298856107442176,sound recording,False,5927880643051520,4768916668678144,alien discovery,alien_discovery.wav,5087876509335552,5754241759051776,commercial synthesizers,alien discovery - 4768916668678144.wav,whistling sound,Confident,alien discovery,5087876509335552,alien_discovery.wav,5754241759051776,Very confident,True,5359139127558144,5074495270289408,5637121758986240,4796396674744320,6719408688857088,5418298812399616,6544198719242240,5922296581586944,5836669966090240,
5657783840014336,sound recording,False,5927880643051520,6478633090678784,alien discovery,alien_discovery.wav,5087876509335552,5754241759051776,commercial synthesizers,alien discovery - 6478633090678784.wav,wind blowing,Not at all confident,alien discovery,5087876509335552,alien_discovery.wav,5754241759051776,Confident,True,5922296581586944,5418298812399616,5378691697737728,5836669966090240,5472355807657984,5637121758986240,6344509046652928,5228613997690880,5359346628165632,
5170048830275584,sound recording,False,5958778637778944,5145735624392704,alien discovery,alien_discovery.wav,5087876509335552,5754241759051776,commercial synthesizers,alien discovery - 5145735624392704.wav,babbling,Confident,alien discovery,5087876509335552,alien_discovery.wav,5754241759051776,Very confident,True,6410994066653184,5434661832491008,4665664044269568,5060977666031616,5144356671455232,4652282805223424,5753830784368640,5472355807657984,5074171805564928,
5370943778062336,sound recording,False,5958778637778944,4879888423059456,alien discovery,alien_discovery.wav,5087876509335552,5754241759051776,commercial synthesizers,alien discovery - 4879888423059456.wav,instrument,Confident,alien discovery,5087876509335552,alien_discovery.wav,5754241759051776,Very confident,True,5273720012668928,5074495270289408,5472355807657984,6344509046652928,5555194989379584,6481870153842688,6067878793052160,5359139127558144,6186877572874240,
6529035404312576,sound recording,False,6008864868663296,5125084347891712,alien discovery,alien_discovery.wav,5087876509335552,5754241759051776,commercial synthesizers,alien discovery - 5125084347891712.wav,Synthesizer ,Neutral,alien discovery,5087876509335552,alien_discovery.wav,5754241759051776,Not at all confident,True,5378691697737728,6481870153842688,5836669966090240,5922296581586944,5359346628165632,5472355807657984,6063034069942272,6082379139514368,5418298812399616,
4786687028756480,sound recording,False,6274587650162688,5125084347891712,alien discovery,alien_discovery.wav,5087876509335552,5754241759051776,commercial synthesizers,alien discovery - 5125084347891712.wav,brushing teeth,Neutral,alien discovery,5087876509335552,alien_discovery.wav,5754241759051776,Very confident,True,4796396674744320,6196323548135424,6544198719242240,6063034069942272,5273720012668928,6067878793052160,4652282805223424,5378691697737728,5472355807657984,
4793249201913856,sound recording,False,6322035294732288,6138133989031936,alien discovery,alien_discovery.wav,5087876509335552,5754241759051776,commercial synthesizers,alien discovery - 6138133989031936.wav,boat motor,Neutral,alien discovery,5087876509335552,alien_discovery.wav,5754241759051776,Confident,True,5074495270289408,5030558828593152,5716136809201664,5434661832491008,5359346628165632,4796396674744320,6082379139514368,5144356671455232,6073038927822848,
4935200756727808,sound recording,False,6493461800812544,4879888423059456,alien discovery,alien_discovery.wav,5087876509335552,5754241759051776,commercial synthesizers,alien discovery - 4879888423059456.wav,bouncy ball boing,Not so confident,alien discovery,5087876509335552,alien_discovery.wav,5754241759051776,Very confident,True,5228613997690880,5434661832491008,6410994066653184,4652282805223424,4796396674744320,6073038927822848,5074171805564928,5144356671455232,6063034069942272,
5887466074537984,sound recording,False,4682604200591360,4799134447960064,machine gun,machine_gun_firing.wav,5308904384757760,5770142533287936,everyday,machine gun - 4799134447960064.wav,machine gun,Confident,machine gun,5308904384757760,machine_gun_firing.wav,5770142533287936,Very confident,True,6062826569334784,4863389037756416,5786505553379328,6540357407866880,6684936207597568,6471201455079424,5345301548236800,6270763921309696,6668624458678272,True
5625513871671296,sound recording,False,4702761622962176,4866257673256960,machine gun,machine_gun_firing.wav,5308904384757760,5770142533287936,everyday,machine gun - 4866257673256960.wav,gun fire,Confident,machine gun,5308904384757760,machine_gun_firing.wav,5770142533287936,Very confident,True,4941978886209536,5153085118742528,6015721247080448,5575297583808512,4698299621703680,5012347630387200,5191291805630464,5312033805303808,4627930877526016,False
5140214511042560,sound recording,False,4792479396134912,4908146623512576,machine gun,machine_gun_firing.wav,5308904384757760,5770142533287936,everyday,machine gun - 4908146623512576.wav,gun,Confident,machine gun,5308904384757760,machine_gun_firing.wav,5770142533287936,Very confident,True,5215232758644736,5191291805630464,5070423641292800,4660605646536704,5840511277465600,5012347630387200,5364293088313344,6527886970322944,5425831648165888,False
